,Area,temperature,date,name,population,co2,electric_prod,agriculture,forest
2226,Kazakhstan,1.163,2012.0,KAZ,16792090.0,244600.006103516,5180.65351007528,2170121.0,31726.902
2228,Latvia,1.396,2012.0,LVA,2034319.0,7570.00017166138,3587.93286598611,18410.0,33798.48
2230,Libya,0.803,2012.0,LBY,6285751.0,57630.0010681152,2241.25963627894,153550.0,2170.0
2231,Lithuania,1.349,2012.0,LTU,2987773.0,11930.0003051758,3607.70379811318,28422.0,21768.0
2233,Malaysia,0.752,2012.0,MYS,29068189.0,205809.997558594,4338.557176713,78292.0,191542.78
2238,Montenegro,1.703,2012.0,MNE,620601.0,2329.99992370605,5415.71798949728,5130.0,8270.0
2239,Morocco,1.567,2012.0,MAR,33241898.0,58080.0018310547,876.84523910157,304030.0,56786.18
2240,Myanmar,0.869,2012.0,MMR,51413703.0,11960.000038147,156.008992388663,125490.0,308615.76
2242,Netherlands,1.141,2012.0,NLD,16754962.0,157470.001220703,6876.58975293409,18417.0,3700.2
2244,Nicaragua,0.583,2012.0,NIC,5982530.0,4690.00005722046,569.324349397329,51030.0,40759.02
2245,Nigeria,0.662,2012.0,NGA,167228803.0,95339.9963378906,156.797151744248,681436.32,229333.68
2246,Norway,1.067,2012.0,NOR,5018573.0,38490.0016784668,24070.9859157175,9928.0,121176.0
2248,Panama,0.556,2012.0,PAN,3770635.0,10460.000038147,1955.37356439963,22590.0,43051.58
2249,Paraguay,0.929,2012.0,PRY,6421510.0,5179.99982833862,1359.02614805552,209882.98,187417.02
2250,Philippines,0.772,2012.0,PHL,97212639.0,86180.0003051758,664.121462642322,124300.0,69094.92
2251,Poland,1.38,2012.0,POL,38063164.0,303350.006103516,3899.17664227808,145290.0,93654.0
2253,Russian Federation,1.933,2012.0,RUS,143201721.0,1675760.00976563,6617.1341613974,2154940.0,8150535.44
2255,Saudi Arabia,1.239,2012.0,SAU,29154906.0,492470.001220703,8502.85711776948,1733450.0,9770.0
2256,Serbia,1.71,2012.0,SRB,7199077.0,45790.0009155273,4386.5345515821,34626.0,27156.12
2259,Slovenia,1.958,2012.0,SVN,2057159.0,15119.9998855591,6718.97505248744,6117.9,12474.0
2261,Spain,0.996,2012.0,ESP,46773055.0,269269.989013672,5573.40118151359,269420.0,185476.76
2262,Sudan,1.123,2012.0,SDN,36193781.0,15800.0001907349,211.141245508448,682071.6,197326.74
2263,Suriname,1.121,2012.0,SUR,541247.0,2440.00005722046,3314.56802531931,732.0,152805.84
2264,Sweden,1.318,2012.0,SWE,9519374.0,42139.9993896484,14289.5950931227,30486.0,280358.0
2265,Syrian Arab Republic,1.075,2012.0,SYR,20438861.0,47029.9987792969,1363.9214044266,139210.0,5040.8
2266,Thailand,0.86,2012.0,THA,67835969.0,250679.992675781,2443.61512695426,218600.0,200682.0
2267,Togo,0.709,2012.0,TGO,6773807.0,2240.00000953674,144.379667150245,38500.0,12329.5
2269,Tunisia,1.831,2012.0,TUN,10846993.0,27790.0009155273,1408.86972085259,99220.0,6904.9
2270,Turkmenistan,0.827,2012.0,TKM,5267906.0,69010.0021362305,2428.85882929574,338380.0,41270.0
2272,Ukraine,1.935,2012.0,UKR,45593342.0,277109.985351563,3640.5534825677,412970.0,95916.0
2273,United Kingdom,0.566,2012.0,GBR,63700215.0,467779.998779297,5449.25947267211,171820.0,30974.0
2274,Uruguay,0.814,2012.0,URY,3378975.0,8520.00045776367,2946.45565593116,142300.0,18067.8
2275,Uzbekistan,0.664,2012.0,UZB,29774500.0,113139.999389648,1610.80790609414,252360.0,34295.2
2276,Zimbabwe,0.614,2012.0,ZWE,13115149.0,12010.0002288818,608.761669425181,162000.0,178131.4
2278,Algeria,1.267,2013.0,DZA,38140135.0,139020.004272461,1278.91524243425,414316.35,19408.0
2281,Armenia,1.463,2013.0,ARM,2897593.0,5500.0,1931.25811665061,16830.0,3299.36
2282,Australia,1.45,2013.0,AUS,23128129.0,380279.998779297,10220.8873013463,3717750.0,1316751.4
2283,Azerbaijan,1.626,2013.0,AZE,9416801.0,30940.0005340576,2092.53652062946,47698.0,10597.3
2284,Bahrain,1.487,2013.0,BHR,1315029.0,28850.0003814697,18693.1238778765,86.0,5.68
2286,Belgium,0.467,2013.0,BEL,11159407.0,96589.9963378906,7989.67185263518,13365.0,6895.28
2289,Bosnia and Herzegovina,1.368,2013.0,BIH,3542598.0,21850.0003814697,3474.28638530254,21610.0,21373.64
2290,Brazil,1.06,2013.0,BRA,201035904.0,486839.996337891,2568.82969521703,2339966.0,5069631.6
2291,Brunei Darussalam,0.846,2013.0,BRN,404414.0,7210.00003814697,9873.54542622164,144.0,3800.0
2294,Cameroon,0.789,2013.0,CMR,22077300.0,7550.00019073486,252.204753298637,97500.0,207324.8
2297,Chile,0.316,2013.0,CHL,17571511.0,83000.0,3879.85984813714,157810.0,172477.52
2298,Colombia,0.842,2013.0,COL,46495492.0,76860.0006103516,1310.6646984185,448156.0,604039.12
2299,Costa Rica,0.774,2013.0,CRI,4742111.0,7780.00020980835,1939.85336910081,18010.0,29202.98
2300,Croatia,1.278,2013.0,HRV,4255689.0,17010.0002288818,3754.26869773614,15673.0,19212.0
2301,Cyprus,1.211,2013.0,CYP,1143866.0,6429.99982833862,3587.83284056,1088.3,1727.62
2303,Dominican Republic,1.156,2013.0,DOM,10048226.0,21290.0009155273,1551.71669108557,23520.0,20914.38
2305,Estonia,1.188,2013.0,EST,1317997.0,19319.9996948242,6664.65856902557,9650.0,23870.14
2306,Ethiopia,1.218,2013.0,ETH,95385793.0,10079.9999237061,64.0556607837815,366990.0,175795.0
2308,France,0.695,2013.0,FRA,65998685.0,338559.997558594,7367.84376840236,287737.0,166692.0
2310,Gabon,0.721,2013.0,GAB,1817070.0,5789.99996185303,1079.76027340719,21532.36,236137.64
2311,Georgia,1.438,2013.0,GEO,3717668.0,7840.00015258789,2498.34035744989,24861.0,28224.0
2312,Ghana,0.827,2013.0,GHA,26607641.0,15630.0001144409,375.944639361302,148485.64,79054.36
2313,Greece,1.394,2013.0,GRC,10965211.0,72480.0033569336,5028.99579406178,71530.0,39018.03
2315,Guatemala,0.702,2013.0,GTM,15043981.0,13000.0,578.902618927796,37207.0,36405.2
2317,Haiti,1.081,2013.0,HTI,10400672.0,2650.00009536743,43.8433208931115,18400.0,3690.62
2318,Honduras,0.865,2013.0,HND,8798524.0,9369.99988555908,643.176059984606,33200.0,65084.86
2319,Iceland,0.697,2013.0,ISL,323764.0,2029.99997138977,54799.174707503,18722.0,467.64
2320,Indonesia,0.778,2013.0,IDN,251805314.0,447940.002441406,773.990814189092,570000.0,968804.2
2321,Iraq,1.157,2013.0,IRQ,33157061.0,139100.006103516,1427.72002621101,88637.5,8250.0
2323,Italy,1.015,2013.0,ITA,60233948.0,346459.991455078,5159.18365503785,136300.0,91894.64
2324,Japan,0.598,2013.0,JPN,127445000.0,1262780.02929688,7988.58331044764,45380.0,249528.0
2325,Kazakhstan,1.636,2013.0,KAZ,17035551.0,260010.009765625,5345.46842658626,2169941.0,32179.455
2327,Latvia,1.074,2013.0,LVA,2012647.0,7449.99980926514,3472.54138455477,18770.0,33837.12
2329,Libya,1.234,2013.0,LBY,6320350.0,58610.0006103516,2320.59933389765,153550.0,2170.0
2330,Lithuania,0.953,2013.0,LTU,2957689.0,11329.9999237061,3663.6711973436,28914.0,21802.0
2332,Malaysia,0.962,2013.0,MYS,29468923.0,223660.003662109,4520.35522302597,80593.0,192575.92
2337,Montenegro,1.507,2013.0,MNE,621207.0,2269.99998092651,4574.96454482966,2231.3,8270.0
2338,Morocco,1.5,2013.0,MAR,33715705.0,57590.0001525879,881.428995775114,305850.0,56806.42
2339,Myanmar,0.943,2013.0,MMR,51852464.0,13600.0003814697,185.372097264269,125870.0,305718.64
2341,Netherlands,0.421,2013.0,NLD,16804432.0,157089.996337891,6833.91143479292,18476.0,3682.9
2343,Nicaragua,1.065,2013.0,NIC,6062462.0,4469.99979019165,586.560377615563,50650.0,40197.78
2344,Nigeria,1.057,2013.0,NGA,171765819.0,108129.997253418,142.729212032576,683069.38,227700.62
2345,Norway,0.797,2013.0,NOR,5079623.0,39500.0,23806.8848810237,9871.428,121254.0
2347,Panama,0.878,2013.0,PAN,3835447.0,10250.0,2018.53916896779,22590.0,42937.42
2348,Paraguay,0.485,2013.0,PRY,6510273.0,5300.00019073486,1462.91868251915,214025.52,183274.48
2349,Philippines,0.872,2013.0,PHL,98871558.0,95500.0,682.956771046331,124400.0,69443.78
2350,Poland,0.647,2013.0,POL,38040196.0,298299.987792969,3938.25520772816,144100.0,93836.0
2352,Russian Federation,1.171,2013.0,RUS,143506995.0,1632680.05371094,6539.20737452554,2154940.0,8150125.16
2354,Saudi Arabia,1.216,2013.0,SAU,30052058.0,503209.991455078,8784.75610555523,1732950.0,9770.0
2355,Serbia,1.436,2013.0,SRB,7164132.0,46470.0012207031,4444.22297076603,34912.0,27169.18
2358,Slovenia,1.256,2013.0,SVN,2059953.0,14550.0001907349,6779.28088650566,6102.1,12476.0
2360,Spain,0.863,2013.0,ESP,46620045.0,242809.997558594,5409.41133797704,267332.0,185488.44
2361,Sudan,1.264,2013.0,SDN,37072555.0,15220.0002670288,213.850920175316,681945.6,195584.26
2362,Suriname,1.238,2013.0,SUR,547295.0,2289.99996185303,3630.58314071936,832.0,152709.46
2363,Sweden,0.86,2013.0,SWE,9600379.0,40540.0009155273,13870.3899085651,30479.0,280172.0
2364,Syrian Arab Republic,1.401,2013.0,SYR,19578466.0,30700.0007629395,1068.8784300057,139210.0,5100.8
2365,Thailand,1.066,2013.0,THA,68144519.0,260700.012207031,2514.75837697233,221100.0,200658.0
2366,Togo,0.9,2013.0,TGO,6954721.0,1750.0,144.362369101507,38200.0,12299.9
2368,Tunisia,1.63,2013.0,TUN,10952949.0,27850.0003814697,1425.91734883455,99430.0,6920.2
2369,Turkmenistan,1.706,2013.0,TKM,5366376.0,70220.0012207031,2540.82084445816,338380.0,41270.0
2371,Ukraine,1.485,2013.0,UKR,45489648.0,270269.989013672,3600.22570409866,415260.0,96134.0
2372,United Kingdom,0.364,2013.0,GBR,64128273.0,453760.009765625,5409.62642171886,172502.0,31166.0
2373,Uruguay,0.106,2013.0,URY,3389436.0,7360.0001335144,3001.38430110496,143397.0,18445.2
2374,Uzbekistan,1.522,2013.0,UZB,30243200.0,111860.000610352,1637.19447677494,250600.0,34694.8
2375,Zimbabwe,0.427,2013.0,ZWE,13350378.0,12279.9997329712,628.746242241231,162000.0,177670.7
2377,Algeria,1.774,2014.0,DZA,38923688.0,147740.005493164,1362.87188408252,414310.0,19484.0
2380,Armenia,1.342,2014.0,ARM,2912403.0,5480.00001907349,1961.61039526467,16807.0,3297.28
2381,Australia,1.139,2014.0,AUS,23475686.0,371630.004882813,10071.3989785006,3744230.0,1323848.2
2382,Azerbaijan,1.29,2014.0,AZE,9535079.0,32240.0016784668,2202.39391828846,47697.0,10688.085
2383,Bahrain,1.89,2014.0,BHR,1336073.0,30280.0006866455,19596.9830989774,86.0,5.84
2385,Belgium,2.428,2014.0,BEL,11209057.0,90139.9993896484,7709.12307788247,13313.0,6894.14
2388,Bosnia and Herzegovina,1.873,2014.0,BIH,3482106.0,19489.9997711182,3446.76468780675,21570.0,21489.32
2389,Brazil,1.293,2014.0,BRA,202763744.0,511619.995117188,2619.96049944708,2347174.0,5054239.8
2390,Brunei Darussalam,0.785,2014.0,BRN,409778.0,7079.99992370605,10290.9380200987,144.0,3800.0
2393,Cameroon,0.895,2014.0,CMR,22681853.0,8250.0,275.197974345394,97500.0,206764.8
2396,Chile,0.378,2014.0,CHL,17758969.0,76559.9975585938,3879.67342023065,157612.0,174219.16
2397,Colombia,0.797,2014.0,COL,46967706.0,79199.9969482422,1312.1994929878,447847.0,602692.86
2398,Costa Rica,0.69,2014.0,CRI,4795390.0,7829.99992370605,1942.49060034742,17780.0,29366.64
2399,Croatia,2.039,2014.0,HRV,4238389.0,16239.9997711182,3714.38298844207,15085.0,19216.0
2400,Cyprus,1.074,2014.0,CYP,1152297.0,6809.99994277954,3624.93350238697,1089.8,1727.36
2402,Dominican Republic,1.095,2014.0,DOM,10165182.0,21450.0007629395,1615.51460662485,23520.0,20975.44
2404,Estonia,2.441,2014.0,EST,1314545.0,17940.0005340576,6732.36747315611,9740.0,24040.12
2405,Ethiopia,1.139,2014.0,ETH,98094264.0,12340.0001525879,69.1987454026874,369100.0,175065.0
2407,France,2.027,2014.0,FRA,66312067.0,306100.006103516,6939.94352490927,287665.0,167526.0
2409,Gabon,0.761,2014.0,GAB,1883801.0,5960.00003814697,1167.85159366621,21651.18,236018.82
2410,Georgia,1.244,2014.0,GEO,3719414.0,8470.00026702881,2693.97276022513,24160.0,28224.0
2411,Ghana,0.862,2014.0,GHA,27224480.0,15090.0001525879,351.301475730666,148610.62,78929.38
2412,Greece,1.116,2014.0,GRC,10892413.0,69550.0030517578,5062.60642155232,62010.0,39018.03
2414,Guatemala,0.598,2014.0,GTM,15306316.0,13949.9998092651,601.189731088787,37938.0,36131.6
2416,Haiti,1.204,2014.0,HTI,10549007.0,3019.99998092651,39.0558087600094,18400.0,3659.56
2417,Honduras,0.664,2014.0,HND,8955579.0,9460.00003814697,619.837087026981,33200.0,64861.58
2418,Iceland,1.618,2014.0,ISL,327386.0,2049.99995231628,53832.4790919587,18722.0,474.62
2419,Indonesia,0.745,2014.0,IDN,255128076.0,483910.003662109,811.909858168648,570000.0,959541.6
2420,Iraq,1.104,2014.0,IRQ,34411949.0,134039.993286133,1328.23049342541,92690.0,8250.0
2422,Italy,1.661,2014.0,ITA,60789140.0,327500.0,5002.40667987736,131620.0,92432.72
2423,Japan,0.532,2014.0,JPN,127276000.0,1217119.99511719,7819.71463590936,45180.0,249484.0
2424,Kazakhstan,0.682,2014.0,KAZ,17288285.0,209229.995727539,5600.20846486508,2167994.0,32632.009
2426,Latvia,2.313,2014.0,LVA,1993782.0,7280.00020980835,3507.40452065472,18720.0,33875.76
2428,Libya,1.262,2014.0,LBY,6362039.0,58000.0,1811.05460057695,153500.0,2170.0
2429,Lithuania,2.217,2014.0,LTU,2932367.0,10859.9996566772,3821.1451704374,29524.0,21836.0
2431,Malaysia,0.951,2014.0,MYS,29866606.0,236649.993896484,4651.95141356202,80890.0,193609.06
2436,Montenegro,1.593,2014.0,MNE,621810.0,2220.00002861023,4612.34139045689,2303.2,8270.0
2437,Morocco,1.874,2014.0,MAR,34192358.0,58689.998626709,904.441863880812,300825.0,56826.66
2438,Myanmar,0.846,2014.0,MMR,52280816.0,17040.0009155273,215.298858380481,126320.0,302821.52
2440,Netherlands,2.558,2014.0,NLD,16865008.0,149789.993286133,6712.774758245,18391.0,3665.6
2442,Nicaragua,0.806,2014.0,NIC,6142734.0,4760.00022888184,568.313718288957,50650.0,39636.54
2443,Nigeria,1.14,2014.0,NGA,176404931.0,114830.001831055,144.525438464076,684702.44,226067.56
2444,Norway,2.413,2014.0,NOR,5137232.0,39110.0006103516,22999.9345951283,9867.6,121332.0
2446,Panama,0.836,2014.0,PAN,3901311.0,10760.0002288818,2064.17791352702,22590.0,42823.26
2447,Paraguay,1.293,2014.0,PRY,6599524.0,5630.00011444092,1552.38468713804,217480.0,179131.94
2448,Philippines,0.725,2014.0,PHL,100513137.0,101819.999694824,696.346786987655,124400.0,69792.64
2449,Poland,2.354,2014.0,POL,38011735.0,285730.010986328,3971.79976131055,144240.0,94018.0
2451,Russian Federation,1.724,2014.0,RUS,143819667.0,1611959.9609375,6602.65747938354,2154940.0,8149714.88
2453,Saudi Arabia,1.276,2014.0,SAU,30916603.0,540520.01953125,9401.48566774946,1735753.0,9770.0
2454,Serbia,1.636,2014.0,SRB,7130576.0,38959.9990844727,4271.7446669105,35064.0,27182.24
2457,Slovenia,2.442,2014.0,SVN,2061980.0,13109.9996566772,6727.99930164211,6148.4,12478.0
2459,Spain,1.558,2014.0,ESP,46480882.0,240960.006713867,5355.98700558221,265780.0,185500.12
2460,Sudan,1.021,2014.0,SDN,37977657.0,16120.0008392334,256.756229063841,681861.6,193841.78
2461,Suriname,1.435,2014.0,SUR,553278.0,2619.99988555908,3596.74521669034,882.0,152613.08
2462,Sweden,2.704,2014.0,SWE,9696110.0,39080.0018310547,13480.148224391,30327.0,279986.0
2463,Syrian Arab Republic,1.217,2014.0,SYR,18710711.0,26610.0006103516,974.575471771222,139210.0,5160.8
2464,Thailand,0.638,2014.0,THA,68438748.0,256799.987792969,2538.79571262759,221100.0,200634.0
2465,Togo,1.07,2014.0,TGO,7137997.0,1590.0000333786,154.665237320778,38200.0,12270.3
2467,Tunisia,1.953,2014.0,TUN,11063195.0,29950.0007629395,1454.64307553107,97610.0,6935.5
2468,Turkmenistan,0.776,2014.0,TKM,5466324.0,71400.0015258789,2678.7654738358,338380.0,41270.0
2470,Ukraine,1.67,2014.0,UKR,45272155.0,237729.995727539,3418.56931705593,415110.0,96352.0
2471,United Kingdom,1.722,2014.0,GBR,64602298.0,415600.006103516,5130.39025330028,172320.0,31358.0
2472,Uruguay,1.129,2014.0,URY,3400439.0,6500.0,3085.18988283572,142948.0,18822.6
2473,Uzbekistan,0.167,2014.0,UZB,30757700.0,104870.002746582,1645.44162925056,255420.0,35094.4
2474,Zimbabwe,0.291,2014.0,ZWE,13586710.0,12079.9999237061,609.124651957685,162000.0,177210.0
